node_1|node_2|edge|chunk_id
thời hiệu yêu cầu hòa giải viên lao động|tranh chấp lao động cá nhân|Thời hiệu yêu cầu Hòa giải viên lao động thực hiện hòa giải tranh chấp lao động cá nhân là 06 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền và lợi ích hợp pháp của mình bị vi phạm.|a91da622253f4393b800dc82034deaa7
thời hiệu yêu cầu hội đồng trọng tài lao động|tranh chấp lao động cá nhân|Thời hiệu yêu cầu Hội đồng trọng tài lao động giải quyết tranh chấp lao động cá nhân là 09 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền và lợi ích hợp pháp của mình bị vi phạm.|a91da622253f4393b800dc82034deaa7
thời hiệu yêu cầu tòa án|tranh chấp lao động cá nhân|Thời hiệu yêu cầu Tòa án giải quyết tranh chấp lao động cá nhân là 01 năm kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền và lợi ích hợp pháp của mình bị vi phạm.|a91da622253f4393b800dc82034deaa7
người yêu cầu|sự kiện bất khả kháng|Trường hợp người yêu cầu chứng minh được vì sự kiện bất khả kháng, trở ngại khách quan hoặc lý do khác theo quy định của pháp luật mà không thể yêu cầu đúng thời hạn quy định tại Điều này thì thời gian có sự kiện bất khả kháng, trở ngại khách quan hoặc lý do đó không tính vào thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân.|a91da622253f4393b800dc82034deaa7
hòa giải viên lao động|tranh chấp lao động tập thể về quyền|Hòa giải viên lao động có thẩm quyền giải quyết tranh chấp lao động tập thể về quyền theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
hội đồng trọng tài lao động|tranh chấp lao động tập thể về quyền|Hội đồng trọng tài lao động có thẩm quyền giải quyết tranh chấp lao động tập thể về quyền theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
tòa án nhân dân|tranh chấp lao động tập thể về quyền|Tòa án nhân dân có thẩm quyền giải quyết tranh chấp lao động tập thể về quyền theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|tranh chấp lao động tập thể về quyền|Tranh chấp lao động tập thể về quyền phải được giải quyết thông qua thủ tục hòa giải của hòa giải viên lao động trước khi yêu cầu Hội đồng trọng tài lao động hoặc Tòa án giải quyết.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|hội đồng trọng tài lao động|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|tòa án nhân dân|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hội đồng trọng tài lao động|tòa án nhân dân|Không được đồng thời yêu cầu Tòa án giải quyết khi Hội đồng trọng tài lao động đang giải quyết tranh chấp.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|thời hiệu yêu cầu|Thời hiệu yêu cầu hòa giải viên lao động thực hiện hòa giải tranh chấp lao động tập thể về quyền là 06 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
hội đồng trọng tài lao động|thời hiệu yêu cầu|Thời hiệu yêu cầu Hội đồng trọng tài lao động giải quyết tranh chấp lao động tập thể về quyền là 09 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
tòa án nhân dân|thời hiệu yêu cầu|Thời hiệu yêu cầu Tòa án giải quyết tranh chấp lao động tập thể về quyền là 01 năm kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|tranh chấp lao động tập thể về lợi ích|Hòa giải viên lao động có thẩm quyền giải quyết tranh chấp lao động tập thể về lợi ích theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
hội đồng trọng tài lao động|tranh chấp lao động tập thể về lợi ích|Hội đồng trọng tài lao động có thẩm quyền giải quyết tranh chấp lao động tập thể về lợi ích theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|hội đồng trọng tài lao động|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|tòa án nhân dân|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|thủ tục hòa giải|Thủ tục hòa giải tranh chấp lao động tập thể về lợi ích được thực hiện theo quy định tại các khoản 2, 3, 4 và 5 Điều 188 của Bộ luật này.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|đình công|Tranh chấp lao động tập thể về lợi ích phải được giải quyết thông qua thủ tục hòa giải của hòa giải viên lao động trước khi yêu cầu Hội đồng trọng tài lao động giải quyết hoặc tiến hành thủ tục đình công.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|hội đồng trọng tài lao động|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|tòa án nhân dân|Hòa giải viên lao động lập biên bản và chuyển hồ sơ, tài liệu đến cơ quan có thẩm quyền xem xét, xử lý theo quy định của pháp luật.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|hội đồng trọng tài lao động|Hòa giải viên lao động có thẩm quyền giải quyết tranh chấp lao động tập thể về lợi ích theo quy định của pháp luật|1f3531bd04dd491aa72fdb9ef8679b16
hội đồng trọng tài lao động|thời hiệu yêu cầu|Thời hiệu yêu cầu Hội đồng trọng tài lao động giải quyết tranh chấp lao động tập thể về lợi ích là 09 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|thời hiệu yêu cầu|Thời hiệu yêu cầu hòa giải viên lao động thực hiện hòa giải tranh chấp lao động tập thể về lợi ích là 06 tháng kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
tòa án nhân dân|thời hiệu yêu cầu|Thời hiệu yêu cầu Tòa án giải quyết tranh chấp lao động tập thể về lợi ích là 01 năm kể từ ngày phát hiện ra hành vi mà bên tranh chấp cho rằng quyền hợp pháp của mình bị vi phạm.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|thủ tục hòa giải|Thủ tục hòa giải tranh chấp lao động tập thể về lợi ích được thực hiện theo quy định tại các khoản 2, 3, 4 và 5 Điều 188 của Bộ luật này.|1f3531bd04dd491aa72fdb9ef8679b16
hòa giải viên lao động|đình công|Tranh chấp lao động tập thể về lợi ích phải được giải quyết thông qua thủ tục hòa giải của hòa giải viên lao động trước khi yêu cầu Hội đồng trọng tài lao động giải quyết hoặc tiến hành thủ tục đình công.|1f3531bd04dd491aa72fdb9ef8679b16
đình công|ý kiến|đình công được lấy ý kiến theo quy định tại Điều 201 của Bộ luật|b1153a81243146c6b30ed5cc62c2ce73
đình công|quy định|đình công được thông báo theo quy định tại Điều 202 của Bộ luật|b1153a81243146c6b30ed5cc62c2ce73
đình công|điều 201|Điều 201 liên quan đến quy định về việc tiến hành đình công.|4269a71d00b048f99ebb149bcf293680
đình công|tổ chức đại diện người lao động|tổ chức đại diện người lao động có quyền tổ chức và lãnh đạo đình công quy định tại Điều 198 của Bộ luật này|03f1afb8a46c479eb91c41b83e130e1b
tổ chức đại diện người lao động|người lao động|tổ chức đại diện người lao động lấy ý kiến của toàn thể người lao động hoặc thành viên ban lãnh đạo của các tổ chức đại diện người lao động tham gia thương lượng|03f1afb8a46c479eb91c41b83e130e1b
đình công|người lao động|tổ chức đại diện người lao động lấy ý kiến của toàn thể người lao động hoặc thành viên ban lãnh đạo của các tổ chức đại diện người lao động tham gia thương lượng|03f1afb8a46c479eb91c41b83e130e1b
lấy ý kiến|hình thức|thực hiện trực tiếp bằng hình thức lấy phiếu hoặc chữ ký hoặc hình thức khác|ca22929e29c741539c5367f81370ddd2
lấy ý kiến|thời gian|Thời gian, địa điểm và cách thức tiến hành lấy ý kiến về đình công do tổ chức đại diện người lao động quyết định|ca22929e29c741539c5367f81370ddd2
lấy ý kiến|địa điểm|Thời gian, địa điểm và cách thức tiến hành lấy ý kiến về đình công do tổ chức đại diện người lao động quyết định|ca22929e29c741539c5367f81370ddd2
lấy ý kiến|cách thức|Thời gian, địa điểm và cách thức tiến hành lấy ý kiến về đình công do tổ chức đại diện người lao động quyết định|ca22929e29c741539c5367f81370ddd2
tổ chức đại diện người lao động|lấy ý kiến|tổ chức đại diện người lao động quyết định và phải thông báo cho người sử dụng lao động biết trước ít nhất 01 ngày|ca22929e29c741539c5367f81370ddd2
người sử dụng lao động|lấy ý kiến|Việc lấy ý kiến không được làm ảnh hưởng đến hoạt động sản xuất, kinh doanh bình thường của người sử dụng lao động|ca22929e29c741539c5367f81370ddd2
người sử dụng lao động|tổ chức đại diện người lao động|phải thông báo cho người sử dụng lao động biết trước ít nhất 01 ngày|ca22929e29c741539c5367f81370ddd2
người sử dụng lao động|gây khó khăn|Người sử dụng lao động không được gây khó khăn, cản trở hoặc can thiệp vào quá trình tổ chức đại diện người lao động tiến hành lấy ý kiến về đình công|ca22929e29c741539c5367f81370ddd2
